encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,encoder_block_types,decoder_block_types,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
640,6,1706.666667,6.666666667,640,3,1877.333333,4.666666667,2,2.333333333,self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_conv-->self_attention-->lightweight_shiftadd-->lightweight_add-->,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,4.511935979,131.1647024,0.015312219,5.774423836
640,6,1280,5.333333333,640,1,2048,2,2,3,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,lightweight_add-->,6.729122013,31.25010419,0.020309707,0.091011194
640,6,1706.666667,6.333333333,512,4,2048,5.5,5,1.5,self_attention-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,4.855382025,188.7523737,0.010517812,3.544686974
512,6,1877.333333,3.666666667,512,5,1433.6,4,4,1.8,self_attention+lightweight_add-->lightweight_add-->lightweight_shiftadd-->lightweight_add-->self_attention-->lightweight_conv-->,lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->,4.304223984,181.3361006,0.010530501,5.147738754
512,6,1792,4.333333333,512,1,1024,4,4,3,lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_add-->,self_attention+lightweight_shiftadd-->,5.098984003,56.89867544,0.005968843,3.845465678
512,6,1024,3.333333333,512,6,2048,4.666666667,4.666666667,2.333333333,self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->,lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->,6.30507195,206.9412603,0.465771717,5.106230215
512,6,2048,4,640,6,1877.333333,3.666666667,6.333333333,2.666666667,self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->lightweight_add-->,lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention-->,4.664930046,210.5161743,0.014283564,6.240979362
512,6,2048,5.333333333,512,1,512,2,8,3,self_attention-->self_attention-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_add-->,4.863572001,47.95685959,0.015903766,0.980289315
512,6,1194.666667,4.666666667,640,6,1962.666667,6.333333333,4.333333333,2.333333333,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_conv-->lightweight_add-->self_attention-->lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->,5.766974032,182.1868982,0.044974825,10.23285379
640,6,1109.333333,4.333333333,512,3,682.6666667,4,4,2.333333333,lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->,lightweight_add-->lightweight_conv-->lightweight_conv-->,5.016867995,76.15290689,0.028188126,0.602592253
512,6,1877.333333,4.333333333,512,6,2218.666667,3.666666667,3.666666667,1.5,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->,lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.677745938,239.454525,0.027790161,6.694747062
640,6,1365.333333,4.333333333,512,2,1792,5,6,1.5,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_add-->,self_attention-->self_attention+lightweight_conv-->,7.080550015,77.02345228,0.027891001,0.964207192
640,6,1365.333333,5,640,3,1365.333333,5.333333333,6.666666667,2,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,6.073800057,130.1935716,0.036444659,4.007497113
512,6,1194.666667,5.666666667,512,1,3072,4,2,3,lightweight_add-->self_attention-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->,lightweight_add-->,4.513206005,31.32885182,0.006866896,0.41577329
640,6,1792,5,640,5,1945.6,4.4,5.2,1.6,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->,5.732214004,201.4324875,0.030060642,8.382050135
512,6,1109.333333,4.333333333,640,4,3072,4.5,3.5,2,lightweight_add-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_conv-->,lightweight_add-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->,4.75930801,152.2576866,0.014553608,14.30930854
512,6,1109.333333,3.666666667,640,5,2048,5.6,3.2,1.4,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->self_attention-->,6.026454061,166.4830723,0.021319761,4.90936889
640,6,2133.333333,5.666666667,512,3,2218.666667,3.333333333,4.666666667,2,self_attention+lightweight_conv-->lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->,lightweight_add-->self_attention-->lightweight_add-->,5.163686007,86.59857988,0.008961295,4.451203409
640,6,1365.333333,2.333333333,512,3,1194.666667,4.666666667,5.333333333,3,self_attention-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->,4.683012009,95.43407631,0.027006807,0.80558369
640,6,1621.333333,4,640,1,3072,4,8,3,self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_conv-->self_attention-->,lightweight_shiftadd-->,4.897014052,37.95755601,0.007127145,0.190091281
512,6,1792,5,512,4,1920,2.5,5,1.5,lightweight_add-->self_attention+lightweight_add-->lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->,5.025665969,137.8815031,0.010606577,5.738357495
512,6,1706.666667,4.666666667,512,6,1024,5,5.333333333,1.666666667,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->,lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->,6.16186595,207.0891514,0.015989816,4.952889833
640,6,1365.333333,5.666666667,512,5,1433.6,5.2,4.4,2.6,self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,4.88972801,193.8785639,0.022743844,7.398401716
640,6,1536,5,512,3,682.6666667,6.666666667,2.666666667,1.666666667,self_attention+lightweight_add-->lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->,5.833775997,123.0914087,0.037650925,1.781284769
640,6,1365.333333,4.666666667,512,2,2560,4,4,2,self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.947900027,96.55126381,0.280834606,4.611465507
640,6,1280,6,512,2,1280,8,6,2.5,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_add-->lightweight_shiftadd-->,6.257684022,78.30206347,0.015589486,0.686344772
640,6,1194.666667,2.666666667,640,1,512,8,8,3,lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention-->lightweight_conv-->lightweight_conv-->,lightweight_conv-->,5.052747965,33.10870254,0.02524671,2.190102826
640,6,1792,3.666666667,512,4,640,4,6,1.75,lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->lightweight_add-->lightweight_conv-->,self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->,3.953469977,157.9451389,0.009336087,5.750587478
512,6,1450.666667,4.666666667,640,3,2389.333333,3.333333333,5.333333333,1,self_attention-->self_attention-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,5.161568075,107.8115139,0.006618812,4.223176982
640,6,853.3333333,5,640,4,1408,7,5,1.75,self_attention-->self_attention-->self_attention-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,4.711450011,162.1589785,0.01627858,0.616856515
640,6,1280,4,512,6,1280,6.333333333,5.333333333,1.666666667,lightweight_add-->lightweight_conv-->lightweight_add-->self_attention-->lightweight_add-->lightweight_shiftadd-->,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,4.398253977,221.140914,0.013603299,8.136259602
512,6,1450.666667,5,512,5,1843.2,5.2,2.8,2,lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->self_attention-->self_attention-->lightweight_conv-->,lightweight_conv-->lightweight_shiftadd-->lightweight_add-->self_attention-->self_attention+lightweight_conv-->,3.986116007,156.6897058,0.019943545,6.281342946
512,6,1109.333333,4.666666667,512,1,512,2,8,3,self_attention-->lightweight_conv-->lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_conv-->,lightweight_conv-->,4.372768015,31.1799041,0.005703617,0.076812834
640,6,1962.666667,4,512,3,1024,4.666666667,6,1.333333333,self_attention-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->,lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->,5.220340014,85.59803629,0.006131054,4.897528029
640,6,2560,5.666666667,640,2,768,3,4,2,lightweight_conv-->self_attention-->self_attention-->lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->,self_attention-->lightweight_add-->,4.192763925,58.69918561,0.014740991,0.19571802
640,6,1877.333333,5.666666667,640,3,2048,6.666666667,6,2.333333333,lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_conv-->,lightweight_shiftadd-->lightweight_add-->self_attention-->,5.273295969,92.22033834,0.027048757,4.25738862
640,6,2730.666667,5.666666667,640,5,2252.8,4,6,1.8,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->lightweight_conv-->,lightweight_conv-->lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->,5.337688029,138.2072296,0.009811874,5.334229603
512,6,2048,4.333333333,640,6,1621.333333,3.666666667,4.333333333,2.166666667,self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->,4.991485953,205.0498867,0.009875802,4.75269596
640,6,1450.666667,5.333333333,640,1,1024,8,4,3,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->,5.565777957,48.02611208,0.021385505,0.106461138
640,6,1194.666667,4,512,1,3072,8,8,2,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_conv-->,5.977985978,49.97140408,0.018694347,2.70582784
512,6,1962.666667,4.666666667,640,5,1740.8,3.6,3.6,2.8,lightweight_add-->self_attention-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,5.531029999,207.5503693,0.12918769,6.144912278
640,6,938.6666667,2.666666667,640,1,1024,8,2,2,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->,self_attention-->,4.955330014,36.52085018,0.00417259,0.145522998
640,6,1109.333333,5.333333333,640,2,2560,2,3,3,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention-->self_attention+lightweight_conv-->,5.471349984,79.80002022,0.02082314,4.542083881
512,6,1877.333333,6.666666667,512,5,1945.6,5.2,6.8,2.2,lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,self_attention-->lightweight_conv-->lightweight_add-->lightweight_add-->lightweight_conv-->,5.12353,133.3657417,0.008147327,5.504755804
512,6,2304,4.666666667,640,6,1450.666667,3.333333333,4.666666667,2.333333333,self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->,lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->,4.657714039,205.7173195,0.010989762,5.957070302
640,6,1962.666667,4.333333333,640,3,2389.333333,4,4,2.666666667,lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->self_attention-->,lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->,4.536756009,110.6532402,0.006432208,4.954762876
